,bodyId_pre,bodyId_post,weight,instance_pre,instance_post
22,356140100,574740549,59,SLP249_R,CL070_R
25,356140100,672248510,57,SLP249_R,CL088_R
26,356140100,607117287,55,SLP249_R,CL269_R
58,356140100,544379269,35,SLP249_R,CL070_R
59,356140100,946546270,35,SLP249_R,CL086_d_R
60,356140100,5813021572,35,SLP249_R,CL086_c_R
68,356140100,5812980884,33,SLP249_R,SMP339_R
77,356140100,914834542,30,SLP249_R,CL086_c_R
95,356140100,572754059,28,SLP249_R,CL086_a_R
107,356140100,915511932,26,SLP249_R,CL086_a_R
108,356140100,946204816,26,SLP249_R,CL086_d_R
109,356140100,953285091,26,SLP249_R,AVLP522_R
114,356140100,1632016438,25,SLP249_R,AVLP498_R
121,356140100,298262644,24,SLP249_R,SMP234_R
154,356140100,388280381,20,SLP249_R,CL269_R
155,356140100,853778346,20,SLP249_R,CL088_R
226,356140100,419345606,15,SLP249_R,SMP202_R
244,356140100,484005994,14,SLP249_R,CL075_R
245,356140100,946214177,14,SLP249_R,CL089_a_R
265,356140100,605154073,13,SLP249_R,CL072_R
266,356140100,914492942,13,SLP249_R,CL086_a_R
296,356140100,1200619473,12,SLP249_R,CL337_R
320,356140100,822070896,11,SLP249_R,CL170_R
387,356140100,356809556,9,SLP249_R,CL087_R
388,356140100,976912883,9,SLP249_R,CL085_R
389,356140100,5813057153,9,SLP249_R,SLP249_R
433,356140100,914497437,8,SLP249_R,CL089_b_R
434,356140100,1015354992,8,SLP249_R,
492,356140100,1628939088,7,SLP249_R,AVLP492_R
559,356140100,389541075,6,SLP249_R,CL085_R
560,356140100,391026123,6,SLP249_R,SMP344_R
561,356140100,1139175276,6,SLP249_R,
562,356140100,1298804357,6,SLP249_R,TuBu03_IBU_R
563,356140100,5813016634,6,SLP249_R,CL089_a_R
657,356140100,389199391,5,SLP249_R,CL085_R
658,356140100,477918443,5,SLP249_R,SLP463(SCB080)_R
659,356140100,487100556,5,SLP249_R,SLP379_R
660,356140100,544831533,5,SLP249_R,CL017_R
661,356140100,672252227,5,SLP249_R,
662,356140100,702760942,5,SLP249_R,CL157_R
663,356140100,767084239,5,SLP249_R,AVLP046_R
664,356140100,853078844,5,SLP249_R,CL059_R
665,356140100,951959415,5,SLP249_R,CL095_R
781,356140100,357814777,4,SLP249_R,CL087_R
782,356140100,540679089,4,SLP249_R,SLP267_R
783,356140100,604195063,4,SLP249_R,SMP468_R
784,356140100,884477324,4,SLP249_R,CL089_c_R
785,356140100,914492772,4,SLP249_R,CL089_b_R
786,356140100,1138846524,4,SLP249_R,
787,356140100,1356414753,4,SLP249_R,
788,356140100,5813048521,4,SLP249_R,CL226_R
789,356140100,5813068792,4,SLP249_R,CL086_c_R
790,356140100,5813133312,4,SLP249_R,AVLP176_d_R
975,356140100,391362634,3,SLP249_R,SMP344_R
976,356140100,451279196,3,SLP249_R,SLP466(SCB067)_R
977,356140100,486056294,3,SLP249_R,SLP125_R
978,356140100,541697718,3,SLP249_R,5-HTPMPV01(PVM16)_L
979,356140100,545748103,3,SLP249_R,SLP310_R
980,356140100,703282980,3,SLP249_R,CL036_R
981,356140100,767123688,3,SLP249_R,CL326_R
982,356140100,796733296,3,SLP249_R,AVLP035_R
983,356140100,915520244,3,SLP249_R,CL336_R
984,356140100,922595498,3,SLP249_R,AVLP256_R
985,356140100,948924667,3,SLP249_R,
986,356140100,952589460,3,SLP249_R,
987,356140100,1108153359,3,SLP249_R,
988,356140100,1262956339,3,SLP249_R,
989,356140100,5812980024,3,SLP249_R,
990,356140100,5813056984,3,SLP249_R,AVLP492_R
7,329732855,544620289,85,SMP368(PDM08)_L,SMP249(PDL17)_L
12,329732855,328943204,74,SMP368(PDM08)_L,SMP181(PDL05)_L
16,329732855,330640044,64,SMP368(PDM08)_L,SMP181_R
30,329732855,5813055817,52,SMP368(PDM08)_L,PAL01_L
33,329732855,420586101,50,SMP368(PDM08)_L,SMP249_R
38,329732855,453527730,45,SMP368(PDM08)_L,SMP161(AVL23)_L
50,329732855,328265389,38,SMP368(PDM08)_L,SMP082_R
51,329732855,548691397,38,SMP368(PDM08)_L,SMP130_R
55,329732855,388638672,36,SMP368(PDM08)_L,SMP161_R
64,329732855,5813011443,34,SMP368(PDM08)_L,SMP462(PDM12)_L
67,329732855,452162916,33,SMP368(PDM08)_L,SMP120_R
83,329732855,298254517,29,SMP368(PDM08)_L,SMP082(ADM04)_L
94,329732855,482524464,28,SMP368(PDM08)_L,SMP119_R
132,329732855,328417092,22,SMP368(PDM08)_L,SMP387(PDM09)_L
133,329732855,329310230,22,SMP368(PDM08)_L,SMP082(ADM04)_L
134,329732855,484890037,22,SMP368(PDM08)_L,SMP162(AVL23)_L
135,329732855,546325745,22,SMP368(PDM08)_L,
141,329732855,357945155,21,SMP368(PDM08)_L,SMP119_L
142,329732855,545966742,21,SMP368(PDM08)_L,
143,329732855,546287086,21,SMP368(PDM08)_L,SMP123_R
144,329732855,549377313,21,SMP368(PDM08)_L,SMP519(PDM22)_L
145,329732855,859554255,21,SMP368(PDM08)_L,SMP453(PDM11)_L
153,329732855,328373131,20,SMP368(PDM08)_L,SMP286(PDM05)_L
168,329732855,390331583,19,SMP368(PDM08)_L,SMP368_R
183,329732855,392411222,17,SMP368(PDM08)_L,SMP120_L
184,329732855,486518323,17,SMP368(PDM08)_L,SMP135_L
185,329732855,546661879,17,SMP368(PDM08)_L,SMP131_R
186,329732855,546998916,17,SMP368(PDM08)_L,
187,329732855,636667489,17,SMP368(PDM08)_L,SMP482(PDM15)_L
188,329732855,5813026404,17,SMP368(PDM08)_L,DNd01_L
189,329732855,5813026589,17,SMP368(PDM08)_L,SMP082_R
205,329732855,296358430,16,SMP368(PDM08)_L,
206,329732855,513788774,16,SMP368(PDM08)_L,FB6F_R
207,329732855,513896195,16,SMP368(PDM08)_L,
208,329732855,5813092319,16,SMP368(PDM08)_L,SMP346_R
225,329732855,234630133,15,SMP368(PDM08)_L,SMP184(PDL05)_L
241,329732855,362473525,14,SMP368(PDM08)_L,AstA1_L
242,329732855,420688294,14,SMP368(PDM08)_L,SMP453_R
243,329732855,511353266,14,SMP368(PDM08)_L,SLP412_R
261,329732855,330079381,13,SMP368(PDM08)_L,SMP088(ADM04)_L
262,329732855,451148838,13,SMP368(PDM08)_L,SMP162(AVL23)_L
263,329732855,544265926,13,SMP368(PDM08)_L,SMP271(PDL20)_L
264,329732855,5813077405,13,SMP368(PDM08)_L,DNd01_L
291,329732855,327588446,12,SMP368(PDM08)_L,SMP162_R
292,329732855,392057736,12,SMP368(PDM08)_L,SMP130_L
293,329732855,546325197,12,SMP368(PDM08)_L,SMP136_R
294,329732855,698418398,12,SMP368(PDM08)_L,
295,329732855,5813007108,12,SMP368(PDM08)_L,SMP346_R
316,329732855,329970706,11,SMP368(PDM08)_L,SMP186_R
317,329732855,452771533,11,SMP368(PDM08)_L,SMP517_R
318,329732855,515925122,11,SMP368(PDM08)_L,SMP517(PDM22)_L
319,329732855,5813111271,11,SMP368(PDM08)_L,SMP482(PDM15)_L
345,329732855,299043443,10,SMP368(PDM08)_L,
346,329732855,330678844,10,SMP368(PDM08)_L,SMP081(ADM04)_L
347,329732855,388280529,10,SMP368(PDM08)_L,SMP453_R
348,329732855,420688241,10,SMP368(PDM08)_L,SMP131_L
349,329732855,420834927,10,SMP368(PDM08)_L,
350,329732855,455815977,10,SMP368(PDM08)_L,SMP120_L
351,329732855,544158940,10,SMP368(PDM08)_L,SMP189_R
352,329732855,546661830,10,SMP368(PDM08)_L,SMP135_R
353,329732855,761813205,10,SMP368(PDM08)_L,SMP545(PDM27)_L
354,329732855,5813020800,10,SMP368(PDM08)_L,SMP566_R
379,329732855,359292188,9,SMP368(PDM08)_L,SMP136_L
380,329732855,361040812,9,SMP368(PDM08)_L,SMP081(ADM04)_L
381,329732855,388280297,9,SMP368(PDM08)_L,SMP453_R
382,329732855,420386244,9,SMP368(PDM08)_L,SMP519_R
383,329732855,484554412,9,SMP368(PDM08)_L,SMP120_R
384,329732855,514271457,9,SMP368(PDM08)_L,
385,329732855,606349497,9,SMP368(PDM08)_L,
386,329732855,5813047739,9,SMP368(PDM08)_L,SMP367_R
424,329732855,297947227,8,SMP368(PDM08)_L,SMP286_R
425,329732855,362814519,8,SMP368(PDM08)_L,SMP088(ADM04)_L
426,329732855,482861459,8,SMP368(PDM08)_L,
427,329732855,513551342,8,SMP368(PDM08)_L,
428,329732855,547310321,8,SMP368(PDM08)_L,SMP123_R
429,329732855,946978006,8,SMP368(PDM08)_L,FB6F_L
430,329732855,5813046653,8,SMP368(PDM08)_L,
431,329732855,5813068475,8,SMP368(PDM08)_L,
432,329732855,5901196159,8,SMP368(PDM08)_L,SMP453_R
477,329732855,298262599,7,SMP368(PDM08)_L,SMP559_R
478,329732855,327587644,7,SMP368(PDM08)_L,SMP162_R
479,329732855,329098346,7,SMP368(PDM08)_L,
480,329732855,358082499,7,SMP368(PDM08)_L,
481,329732855,419466429,7,SMP368(PDM08)_L,
482,329732855,420325753,7,SMP368(PDM08)_L,SMP387_R
483,329732855,455133591,7,SMP368(PDM08)_L,SMP132_L
484,329732855,482183354,7,SMP368(PDM08)_L,SMP517(PDM22)_L
485,329732855,546661881,7,SMP368(PDM08)_L,SMP133_R
486,329732855,547343857,7,SMP368(PDM08)_L,SMP134_R
487,329732855,547680689,7,SMP368(PDM08)_L,
488,329732855,575655788,7,SMP368(PDM08)_L,
489,329732855,673073015,7,SMP368(PDM08)_L,SMP409_R
490,329732855,5813013185,7,SMP368(PDM08)_L,SMP271(PDL20)_L
491,329732855,5813020696,7,SMP368(PDM08)_L,SMP337_R
541,329732855,328939480,6,SMP368(PDM08)_L,SMP559_R
542,329732855,360677632,6,SMP368(PDM08)_L,SMP251_R
543,329732855,391120561,6,SMP368(PDM08)_L,
544,329732855,421068062,6,SMP368(PDM08)_L,SMP162_R
545,329732855,453130054,6,SMP368(PDM08)_L,SMP516_R
546,329732855,454792422,6,SMP368(PDM08)_L,SMP133_L
547,329732855,486876782,6,SMP368(PDM08)_L,SMP124_L
548,329732855,488572496,6,SMP368(PDM08)_L,SMP123_L
549,329732855,544611771,6,SMP368(PDM08)_L,
550,329732855,545631081,6,SMP368(PDM08)_L,(PDM09)_L
551,329732855,546917498,6,SMP368(PDM08)_L,SMP482_R
552,329732855,547240545,6,SMP368(PDM08)_L,SMP123_L
553,329732855,637306291,6,SMP368(PDM08)_L,SMP582(PVL15)_L
554,329732855,637949421,6,SMP368(PDM08)_L,SMP453(PDM11)_L
555,329732855,5813009650,6,SMP368(PDM08)_L,SMP453_R
556,329732855,5813014793,6,SMP368(PDM08)_L,
557,329732855,5813040712,6,SMP368(PDM08)_L,SMP512(PDM22)_L
558,329732855,5813109327,6,SMP368(PDM08)_L,SMP386(PDM09)_L
635,329732855,298603633,5,SMP368(PDM08)_L,SMP559_R
636,329732855,298962041,5,SMP368(PDM08)_L,SMP088_R
637,329732855,331338959,5,SMP368(PDM08)_L,SMP191_R
638,329732855,420791722,5,SMP368(PDM08)_L,
639,329732855,453436589,5,SMP368(PDM08)_L,SMP517_R
640,329732855,485511772,5,SMP368(PDM08)_L,PAL01_R
641,329732855,514816333,5,SMP368(PDM08)_L,SMP566_R
642,329732855,515588291,5,SMP368(PDM08)_L,SMP520(PDM22)_L
643,329732855,545621581,5,SMP368(PDM08)_L,
644,329732855,545635183,5,SMP368(PDM08)_L,
645,329732855,547681002,5,SMP368(PDM08)_L,SMP134_R
646,329732855,549040479,5,SMP368(PDM08)_L,
647,329732855,549718224,5,SMP368(PDM08)_L,
648,329732855,576208238,5,SMP368(PDM08)_L,FB6R_R
649,329732855,605662705,5,SMP368(PDM08)_L,SMP044(ADL29)_L
650,329732855,610415691,5,SMP368(PDM08)_L,SMP061(ADM01)_L
651,329732855,1374390473,5,SMP368(PDM08)_L,FS4A(FQ12)_C9_L
652,329732855,5813007116,5,SMP368(PDM08)_L,
653,329732855,5813021192,5,SMP368(PDM08)_L,LNd_R
654,329732855,5813056917,5,SMP368(PDM08)_L,LNd_R
655,329732855,5813070991,5,SMP368(PDM08)_L,CRE025_R
656,329732855,5813130063,5,SMP368(PDM08)_L,SIP081(PDM13)_L
754,329732855,298258530,4,SMP368(PDM08)_L,
755,329732855,298599672,4,SMP368(PDM08)_L,SMP088_R
756,329732855,364156501,4,SMP368(PDM08)_L,SMP134_L
757,329732855,388954086,4,SMP368(PDM08)_L,SMP184_R
758,329732855,392399005,4,SMP368(PDM08)_L,SMP132_L
759,329732855,393063351,4,SMP368(PDM08)_L,SMP272_R
760,329732855,423563311,4,SMP368(PDM08)_L,SMP136_R
761,329732855,424792976,4,SMP368(PDM08)_L,SMP133_L
762,329732855,455285838,4,SMP368(PDM08)_L,
763,329732855,485930943,4,SMP368(PDM08)_L,(PDM09)_L
764,329732855,511772101,4,SMP368(PDM08)_L,
765,329732855,516965856,4,SMP368(PDM08)_L,SMP124_R
766,329732855,547002880,4,SMP368(PDM08)_L,SMP199(PDL06)_L
767,329732855,576683512,4,SMP368(PDM08)_L,
768,329732855,605999323,4,SMP368(PDM08)_L,
769,329732855,635895000,4,SMP368(PDM08)_L,SMP271_R
770,329732855,640082371,4,SMP368(PDM08)_L,
771,329732855,668716892,4,SMP368(PDM08)_L,FB8B_L
772,329732855,669697117,4,SMP368(PDM08)_L,
773,329732855,699777394,4,SMP368(PDM08)_L,
774,329732855,701806850,4,SMP368(PDM08)_L,
775,329732855,730130818,4,SMP368(PDM08)_L,
776,329732855,732168308,4,SMP368(PDM08)_L,
777,329732855,5813049438,4,SMP368(PDM08)_L,SMP285(PDM05)_L
778,329732855,5813056062,4,SMP368(PDM08)_L,
779,329732855,5813075932,4,SMP368(PDM08)_L,SLP402_R
780,329732855,5813105726,4,SMP368(PDM08)_L,SLP402_R
929,329732855,203253253,3,SMP368(PDM08)_L,SMP505(PDM22)_L
930,329732855,203598647,3,SMP368(PDM08)_L,
931,329732855,296850634,3,SMP368(PDM08)_L,SMP498_R
932,329732855,326253554,3,SMP368(PDM08)_L,SMP454_R
933,329732855,327592562,3,SMP368(PDM08)_L,SMP582_R
934,329732855,330415332,3,SMP368(PDM08)_L,SMP513(PDM09)_L
935,329732855,361825416,3,SMP368(PDM08)_L,
936,329732855,388975834,3,SMP368(PDM08)_L,SMP462_R
937,329732855,393776005,3,SMP368(PDM08)_L,SMP085_R
938,329732855,454089465,3,SMP368(PDM08)_L,FB6Y_R
939,329732855,480328501,3,SMP368(PDM08)_L,SMP427_R
940,329732855,484829654,3,SMP368(PDM08)_L,SMP085(ADM04)_L
941,329732855,484911881,3,SMP368(PDM08)_L,SMP124_R
942,329732855,485171425,3,SMP368(PDM08)_L,SMP085(ADM04)_L
943,329732855,486932201,3,SMP368(PDM08)_L,SMP083(ADM04)_L
944,329732855,513209805,3,SMP368(PDM08)_L,
945,329732855,516214576,3,SMP368(PDM08)_L,SMP124_L
946,329732855,517989033,3,SMP368(PDM08)_L,
947,329732855,543135607,3,SMP368(PDM08)_L,CL165_R
948,329732855,544607189,3,SMP368(PDM08)_L,
949,329732855,545293383,3,SMP368(PDM08)_L,
950,329732855,548005197,3,SMP368(PDM08)_L,
951,329732855,548025953,3,SMP368(PDM08)_L,
952,329732855,549726953,3,SMP368(PDM08)_L,
953,329732855,550059255,3,SMP368(PDM08)_L,
954,329732855,550413337,3,SMP368(PDM08)_L,SMP132_R
955,329732855,575672526,3,SMP368(PDM08)_L,
956,329732855,577554935,3,SMP368(PDM08)_L,SMP145(ADM10)_L
957,329732855,581436615,3,SMP368(PDM08)_L,
958,329732855,606686140,3,SMP368(PDM08)_L,
959,329732855,607929192,3,SMP368(PDM08)_L,SMP514_R
960,329732855,608042044,3,SMP368(PDM08)_L,
961,329732855,608715651,3,SMP368(PDM08)_L,SMP579(PVL11)_L
962,329732855,637958190,3,SMP368(PDM08)_L,
963,329732855,643760681,3,SMP368(PDM08)_L,SMP132_R
964,329732855,667736965,3,SMP368(PDM08)_L,
965,329732855,699009055,3,SMP368(PDM08)_L,
966,329732855,699687305,3,SMP368(PDM08)_L,SMP512(PDM09)_L
967,329732855,700787980,3,SMP368(PDM08)_L,SMP417(PDM09)_L
968,329732855,760146756,3,SMP368(PDM08)_L,
969,329732855,855988318,3,SMP368(PDM08)_L,
970,329732855,1036637638,3,SMP368(PDM08)_L,ExR3(ring)_R
971,329732855,5813002813,3,SMP368(PDM08)_L,
972,329732855,5813020676,3,SMP368(PDM08)_L,SMP182_R
973,329732855,5813020817,3,SMP368(PDM08)_L,SMP190_R
974,329732855,5813061249,3,SMP368(PDM08)_L,
35,327588446,636944318,49,SMP162_R,SMP383_R
44,327588446,545903200,41,SMP162_R,SMP090_R
76,327588446,5813068769,30,SMP162_R,CRE004_R
92,327588446,512782759,28,SMP162_R,SMP090_R
93,327588446,576574889,28,SMP162_R,SMP052_R
99,327588446,893754136,27,SMP162_R,(MBDLaxon2)
106,327588446,420351087,26,SMP162_R,SMP401_R
113,327588446,577330676,25,SMP162_R,SMP383(PDM09)_L
128,327588446,608301148,23,SMP162_R,SMP065_R
152,327588446,670703141,20,SMP162_R,SMP423_R
166,327588446,736433303,19,SMP162_R,CL236_R
167,327588446,5813011868,19,SMP162_R,SMP064_R
182,327588446,5813071078,17,SMP162_R,SMP090(ADM04)_L
200,327588446,582381054,16,SMP162_R,SMP063_R
201,327588446,610762153,16,SMP162_R,
202,327588446,635908014,16,SMP162_R,SMP052_R
203,327588446,670353202,16,SMP162_R,IB050_R
204,327588446,5813077488,16,SMP162_R,SMP401(PDM09)_L
224,327588446,5813077469,15,SMP162_R,SMP090(ADM04)_L
238,327588446,421405157,14,SMP162_R,SMP400_R
239,327588446,730454511,14,SMP162_R,SMP063(ADM01)_L
240,327588446,5813056101,14,SMP162_R,SMP381_R
260,327588446,700779022,13,SMP162_R,SMP065(ADM01)_L
286,327588446,454896445,12,SMP162_R,SMP079(ADM04)_L
287,327588446,485249150,12,SMP162_R,SMP175(PDL05)_L
288,327588446,639050664,12,SMP162_R,SMP065(ADM01)_L
289,327588446,732159588,12,SMP162_R,SMP064(ADM01)_L
290,327588446,892109219,12,SMP162_R,
313,327588446,326530038,11,SMP162_R,SMP505_R
314,327588446,546641039,11,SMP162_R,SMP052(ADM01)_L
315,327588446,5901215966,11,SMP162_R,SMP400(PDM09)_L
344,327588446,449685778,10,SMP162_R,SMP403_R
377,327588446,514837265,9,SMP162_R,SMP067_R
378,327588446,640691209,9,SMP162_R,SMP069_R
419,327588446,732496591,8,SMP162_R,SMP402(PDM09)_L
420,327588446,791384849,8,SMP162_R,SMP382_R
421,327588446,792515974,8,SMP162_R,
422,327588446,826615735,8,SMP162_R,
423,327588446,5813111272,8,SMP162_R,CL236(PDM22)_L
473,327588446,544037996,7,SMP162_R,SMP313_R
474,327588446,604856102,7,SMP162_R,SMP065_R
475,327588446,732155427,7,SMP162_R,SMP416(PDM09)_L
476,327588446,733182574,7,SMP162_R,SMP162(AVL23)_L
537,327588446,512441442,6,SMP162_R,SMP402_R
538,327588446,577002771,6,SMP162_R,SMP067(ADM01)_L
539,327588446,5813056944,6,SMP162_R,SMP160_R
540,327588446,5813132515,6,SMP162_R,SMP051_R
626,327588446,203253253,5,SMP162_R,SMP505(PDM22)_L
627,327588446,453522986,5,SMP162_R,SMP162(AVL23)_L
628,327588446,611015907,5,SMP162_R,SMP176_R
629,327588446,701383309,5,SMP162_R,SMP144(ADM08)_L
630,327588446,758977730,5,SMP162_R,SMP382_R
631,327588446,792062042,5,SMP162_R,SMP381_R
632,327588446,946282882,5,SMP162_R,
633,327588446,953142398,5,SMP162_R,
634,327588446,1817712927,5,SMP162_R,SMP148_R
742,327588446,357944721,4,SMP162_R,SMP162_R
743,327588446,488581156,4,SMP162_R,(MBDLaxon2)
744,327588446,518930199,4,SMP162_R,MBON35(y2)_R
745,327588446,583132200,4,SMP162_R,SMP052(ADM01)_L
746,327588446,636344136,4,SMP162_R,SMP403(PDM09)_L
747,327588446,800212579,4,SMP162_R,SMP148_R
748,327588446,822907387,4,SMP162_R,IB050(PDM35)_L
749,327588446,945894581,4,SMP162_R,SMP067_R
750,327588446,5813022163,4,SMP162_R,SMP148(ADM10)_L
751,327588446,5813022192,4,SMP162_R,
752,327588446,5813026661,4,SMP162_R,SMP079_R
753,327588446,5813056887,4,SMP162_R,SMP001_R
905,327588446,299290105,3,SMP162_R,SMP291_R
906,327588446,484890037,3,SMP162_R,SMP162(AVL23)_L
907,327588446,576985092,3,SMP162_R,SMP470(PDM13)_L
908,327588446,579194975,3,SMP162_R,SMP510_R
909,327588446,606340818,3,SMP162_R,SMP403(PDM09)_L
910,327588446,635895000,3,SMP162_R,SMP271_R
911,327588446,639008013,3,SMP162_R,SMP403_R
912,327588446,671756253,3,SMP162_R,(MBDLaxon1)
913,327588446,675528661,3,SMP162_R,CRE024_R
914,327588446,698742094,3,SMP162_R,SMP160_R
915,327588446,732885054,3,SMP162_R,
916,327588446,763186493,3,SMP162_R,
917,327588446,793879702,3,SMP162_R,SMP403(PDM09)_L
918,327588446,796232909,3,SMP162_R,SMP510(PDM22)_L
919,327588446,886255199,3,SMP162_R,
920,327588446,887640858,3,SMP162_R,(MBDLaxon1)
921,327588446,916607546,3,SMP162_R,
922,327588446,916944290,3,SMP162_R,
923,327588446,946964743,3,SMP162_R,
924,327588446,951446091,3,SMP162_R,
925,327588446,954161608,3,SMP162_R,
926,327588446,1018273031,3,SMP162_R,
927,327588446,5813060768,3,SMP162_R,SMP600(SCB077)_R
928,327588446,5813077945,3,SMP162_R,SMP543(PDM27)_L
